url,status_code,fetch_class,title,title_length,meta_description,description_length,h1,word_count,indexable,noindex_reason,canonical,crawl_depth,internal_links_in,internal_links_out,response_time_ms,lighthouse_performance_score,lighthouse_lcp,lighthouse_cls,lighthouse_inp_tbt,lighthouse_fcp
https://www.myglobalhealth.online/ireland/cs/tools/osteoporosis-risk-checker,200,ok,Kontrola Rizika Osteoporózy Irsko | Potřebuji Denzitometrii?,60,"Zkontrolujte zveřejněné rizikové faktory osteoporózy a zlomeniny z křehkosti a zjistěte, zda doporučené postupy radí nechat se vyšetřit. Nejde o FRAX ani o diagnózu — je to seznam k vyhledání rizika, se kterým můžete jít k lékaři.",230,,1635,True,,,,,42,169,,,,,
https://www.myglobalhealth.online/ireland/cs/tools/ovulation-calculator,200,ok,Ovulační Kalkulačka Irsko | Plodné Dny a Den Ovulace,52,Spočítejte si plodné dny a odhadovaný den ovulace podle prvního dne poslední menstruace. Zohledňuje délku vašeho cyklu a šest nejplodnějších dnů rozepisuje den po dni.,167,,1342,True,,,,,42,171,,,,,
https://www.myglobalhealth.online/ireland/cs/tools/sore-throat-checker,200,ok,Bolest v Krku Irsko | Kontrola Angíny a Streptokoka,51,"Odpovězte na pět otázek o bolesti v krku a zjistěte, jak pravděpodobná je bakteriální příčina, podle McIsaacova skóre, které používají lékaři. Včetně varovných příznaků vyžadujících neodkladnou péči. Nejde o diagnózu ani o test na streptokoka.",243,,1630,True,,,,,41,169,,,,,
https://www.myglobalhealth.online/ireland/de,200,ok,Online-Arzt Irland | Am selben Tag | Global Health,50,"Sprechen Sie noch heute per Videoanruf mit einem bei IMC registrierten Arzt für Hausarzttermine, Krankschreibungen und Facharztüberweisungen. Termine am selben Tag in ganz Irland ab 39 €.",187,,3062,True,,,1,,86,232,,,,,
https://www.myglobalhealth.online/ireland/de/about,200,ok,Über unsere Online-Praxis in Irland | Global Health,51,"Erfahren Sie, wie Global Health Irland sichere Videosprechstunden über eine Online-Praxis mit lokal registrierten Ärzten und klarer Buchung anbietet.",149,,567,True,,,,,41,162,,,,,
https://www.myglobalhealth.online/ireland/de/blog,200,ok,Gesundheitsleitfäden von zugelassenen Ärzten in Irland,54,"Evidenzbasierte Gesundheitsleitfäden für Irland, verfasst und geprüft von unserem medizinischen Team.",101,,489,True,,,,,50,165,,,,,
https://www.myglobalhealth.online/ireland/de/blog/adhs-diagnostik-bei-erwachsenen-in-irland-der-offentliche-weg-der-private-weg-un,200,ok,ADHS-Diagnostik bei Erwachsenen in Irland: Wege und Kosten,58,"Der öffentliche HSE-Weg, Kosten der privaten Diagnostik, wer ADHS in Irland diagnostizieren darf und was eine ADHS-Untersuchung nach NICE-Standard bei Erwachsenen beinhaltet.",174,,1882,True,,,,,53,197,,,,,
https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,200,ok,Bluttest in Dublin: Leitfaden vom Arzt · Global Health,54,"Wo Sie in Dublin einen Bluttest machen lassen, ob Sie eine Anforderung brauchen, was gängige Paneele messen und was ein auffälliger Wert bedeutet.",146,,2097,True,,,,,48,184,,,,,
https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,200,ok,Illness Benefit Irland: Betrag und Zahlung 2026,47,"Aktuelle Illness-Benefit-Sätze in Irland, Zahlungsbeginn, Steuer und Zusammenspiel mit der gesetzlichen Lohnfortzahlung im Jahr 2026.",133,,1114,True,,,,,46,184,,,,,
https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,200,ok,Illness Benefit in Irland: so beantragen Sie ihn,48,"Illness Benefit in Irland beantragen: Formular IB1, Certificate of Incapacity for Work, wer es ausstellen darf und der Unterschied zur Lohnfortzahlung.",151,,2134,True,,,,,48,184,,,,,
https://www.myglobalhealth.online/ireland/de/blog/online-arzt-oder-vor-ort-symptomleitfaden-zu-telemedizin-und-notfallversorgung,200,ok,Online-Arzt oder vor Ort? Wann welche Versorgung passt (2026),61,"Evidenzbasierter Leitfaden zur Wahl zwischen Telemedizin, Hausarztpraxis und Notfallversorgung in Irland nach HSE-, NHS- und WHO/ITU-Empfehlungen.",146,,1982,True,,,,,47,189,,,,,
https://www.myglobalhealth.online/ireland/de/blog/online-krankschreibung-in-irland-so-funktioniert-es,200,ok,Online-Krankschreibung Irland: Das müssen Sie wissen,52,"Online-Krankschreibung in Irland: Ablauf des Termins, Anforderungen des Arbeitgebers und wann eine Untersuchung vor Ort nötig ist.",130,,1368,True,,,,,50,163,,,,,
https://www.myglobalhealth.online/ireland/de/book,200,ok,Buchen Sie Ihre Beratung — Irland · Global Health,49,"Irland Arztpraxis. Wählen Sie einen Service, Arzt, Zeit und Patientendaten.",75,,829,True,,,,,63,162,,,,,
https://www.myglobalhealth.online/ireland/de/careers,200,ok,Karriere bei Global Health Irland,33,"Werden Sie Teil von Global Health in Irland. Wir arbeiten mit zugelassenen Ärzten, klinischem Support und Technologieteams in ganz Europa und Brasilien zusammen. Erfahren Sie, wie Sie sich bewerben können.",205,,270,True,,,,,49,158,,,,,
https://www.myglobalhealth.online/ireland/de/contact,200,ok,Kontakt zu unserem Team in Irland | Global Health,49,"Kontaktieren Sie Global Health Irland bei Fragen zu Buchung, Zahlung oder Konto per Telefon oder E-Mail. Die Dubliner Adresse ist nur der Firmensitz.",149,,402,True,,,,,41,154,,,,,
https://www.myglobalhealth.online/ireland/de/doctors,200,ok,Online-Ärzte Irland | Hausärzte und Fachärzte beim IMC,54,"Finden Sie beim IMC registrierte Ärzte und klinische Fachkräfte in Irland. Sehen Sie Fachgebiete, Registrierungsdaten, Sprachen und Online-Buchungsoptionen.",156,,1080,True,,,,,63,185,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-abdelrahman-mustafa,200,ok,Dr Abdelrahman Mustafa | Allgemeinmediziner | Irland,52,"Irland-Profil von Dr Abdelrahman Mustafa: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",146,,1534,True,,,,,52,218,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-ahmed-maklad,200,ok,Dr Ahmed Maklad | Allgemeinmediziner | Irland,45,"Irland-Profil von Dr Ahmed Maklad: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",139,,1745,True,,,,,53,235,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-arooj-iqbal-lodhi,200,ok,Dr Arooj Iqbal Lodhi | Doctor · Global Health,45,Dr Arooj Iqbal Lodhi is a Doctor registered in Ireland. Book an online consultation with Global Health.,103,,324,False,,,2,,41,181,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-emmanuel-dabup,200,ok,Dr Emmanuel Dabup | Facharzt für Psychiatrie | Irland,53,"Irland-Profil von Dr Emmanuel Dabup: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",141,,963,True,,,2,,42,363,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-fahad-farooq,200,ok,Dr Fahad Farooq | Arzt in neurologischer Weiterbildung | Irland,63,"Irland-Profil von Dr Fahad Farooq: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",139,,1278,True,,,,,48,199,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-fatima-ali,200,ok,Dr Fatima Ali | Ärztin in onkologischer Weiterbildung | Irland,62,"Irland-Profil von Dr Fatima Ali: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",137,,996,True,,,2,,41,165,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-mariam-faiz,200,ok,Dr Mariam Faiz | Allgemeinmedizinerin und ästhetische Ärztin | Irland,69,"Irland-Profil von Dr Mariam Faiz: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",138,,1252,True,,,2,,48,178,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-mohamed-fadzly-bin-mohamed,200,ok,Dr Mohamed Fadzly Bin Mohamed | Allgemeinmediziner | Irland,59,"Irland-Profil von Dr Mohamed Fadzly Bin Mohamed: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",153,,1560,True,,,,,53,205,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-mohammed-omar,200,ok,Dr Mohammed Omar | Facharzt für Kardiologie | Irland,52,"Irland-Profil von Dr Mohammed Omar: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",140,,946,True,,,2,,42,184,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-muhammad-mataro,200,ok,Dr Muhammad Mataro | Allgemeinmediziner | Irland,48,"Irland-Profil von Dr Muhammad Mataro: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",142,,1643,True,,,,,55,227,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-muhammad-tahir-arain,200,ok,Dr Muhammad Tahir Arain | Allgemeinmediziner | Irland,53,"Irland-Profil von Dr Muhammad Tahir Arain: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",147,,1607,True,,,2,,52,406,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-muhammad-usman-yoosuf,200,ok,Dr Muhammad Usman Yoosuf | Allgemeinmediziner | Irland,54,"Irland-Profil von Dr Muhammad Usman Yoosuf: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",148,,1556,True,,,,,53,201,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-raafat-ibrahim,200,ok,Dr Raafat Ibrahim | Facharzt für Pädiatrie | Irland,51,"Irland-Profil von Dr Raafat Ibrahim: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",141,,1242,True,,,2,,42,178,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-raza-khan,200,ok,Dr Raza Khan | Allgemeinmediziner | Irland · Global Health,58,"Irland-Profil von Dr Raza Khan: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",136,,1592,True,,,2,,53,232,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-saadia-irfan,200,ok,Dr Saadia Irfan | Fachärztin für Pädiatrie | Irland,51,"Irland-Profil von Dr Saadia Irfan: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",139,,1182,True,,,2,,46,177,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-tiago-miguel-figueira,200,ok,Dr Tiago Miguel Figueira | Allgemeinmediziner | Irland,54,"Irland-Profil von Dr Tiago Miguel Figueira: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",148,,1633,True,,,,,55,443,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/dr-yousif-mohamed,200,ok,Dr Yousif Mohamed | Allgemeinmediziner | Irland,47,"Irland-Profil von Dr Yousif Mohamed: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",141,,1585,True,,,2,,53,365,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/khoiamul-islam,200,ok,MUDr. Khoiamul Islam | Allgemeinmediziner | Irland,50,"Irland-Profil von MUDr. Khoiamul Islam: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",144,,1125,True,,,2,,43,242,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/maristela-ferro-nepomuceno,200,ok,Maristela Ferro Nepomuceno | Psychologin | Irland,49,"Irland-Profil von Maristela Ferro Nepomuceno: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",150,,930,True,,,2,,42,183,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/priscila-figueiredo,200,ok,Priscila Figueiredo | Beraterin für Rehabilitation und Wellness | Irland,72,"Irland-Profil von Priscila Figueiredo: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",143,,912,True,,,2,,42,172,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/roney-carli,200,ok,Roney Carli | Chiropraktiker und Manualtherapeut | Irland,57,"Irland-Profil von Roney Carli: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",135,,753,True,,,2,,41,178,,,,,
https://www.myglobalhealth.online/ireland/de/doctors/silvia-alexandre-fernandes,200,ok,Silvia Alexandre Fernandes | Ernährungstherapeutin | Irland,59,"Irland-Profil von Silvia Alexandre Fernandes: berufliche Angaben, Sprachen, klinischer Hintergrund und diesem Behandler zugeordnete Online-Leistungen.",150,,920,True,,,2,,42,412,,,,,
https://www.myglobalhealth.online/ireland/de/faq,200,ok,Häufig gestellte Fragen — Irland · Global Health,48,"Irland — Buchungen, Zahlungen, Konsultationen, Datenschutz und wann Online-Versorgung nicht der richtige Weg ist. Nicht gefunden, was Sie suchen? Schreiben Sie uns.",164,,523,False,,,,,41,157,,,,,
https://www.myglobalhealth.online/ireland/de/gp-consultation-online,200,ok,Online-Hausarzt in Irland | Sichere Videokonsultationen,55,"Buchen Sie eine Online-Konsultation mit einem Hausarzt in Irland. Sichere Videotermine mit Ärzten, die beim Irish Medical Council registriert sind.",147,,1759,True,,,,,64,190,,,,,
https://www.myglobalhealth.online/ireland/de/health/arabic-speaking-doctor,200,ok,Arabischsprachiger Arzt Irland | Online-Beratung,48,"Sprechen Sie online mit einem arabischsprachigen, in Irland registrierten Arzt. Beratungen auf Arabisch für die arabischsprachige Gemeinschaft in Irland.",153,,425,True,,,,,58,167,,,,,
https://www.myglobalhealth.online/ireland/de/health/diabetes,200,ok,Diabetesversorgung Irland | Online-Arzt · Global Health,55,"Fortlaufende Diabetesbehandlung mit einem in Irland registrierten Arzt online — Blutzucker-Überprüfung, Unterstützung bei der Lebensweise und koordinierte Versorgung.",166,,284,True,,,,,48,182,,,,,
https://www.myglobalhealth.online/ireland/de/health/expat-healthcare,200,ok,Expat-Gesundheitsversorgung Irland | Online-Arzt,48,"Online-Gesundheitsversorgung für Expats und internationale Einwohner in Irland — keine lokale Registrierung bei einem Hausarzt erforderlich. Mehrsprachige Versorgung, noch am selben Tag.",186,,433,True,,,,,56,178,,,,,
https://www.myglobalhealth.online/ireland/de/health/hypertension,200,ok,Bluthochdruck-Versorgung Irland | Online-Arzt,45,"Bluthochdruck online mit einem in Irland registrierten Arzt behandeln. Bewertungen, Beratung zu Lebensstil und fortlaufende Betreuung per sicherem Videoanruf.",158,,310,True,,,,,48,174,,,,,
https://www.myglobalhealth.online/ireland/de/health/online-prescription-ireland,200,ok,Online-Rezeptprüfung Irland | Hausarztberatung,46,"In Irland zur Berufsausübung zugelassene Ärzte, die Anfragen für Wiederholungsrezepte bei bereits in Behandlung befindlichen Patienten per sicherer Videoanruf überprüfen.",170,,327,True,,,,,47,183,,,,,
https://www.myglobalhealth.online/ireland/de/health/respiratory-infections,200,ok,Arzt für Atemwegsinfektionen in Irland | Am selben Tag,54,"Brustinfektionen, anhaltender Husten und Atemwegssymptome, beurteilt von einem in Irland zugelassenen Arzt — Video-Termine am selben Tag.",137,,298,True,,,,,51,173,,,,,
https://www.myglobalhealth.online/ireland/de/legal,200,ok,Rechtliche Informationen · Irland · Global Health,49,"Rechtliche Dokumente, Handelsregistereintrag und regulatorische Angaben für Global Health in Irland.",100,,326,True,,,,,46,157,,,,,
https://www.myglobalhealth.online/ireland/de/legal/medical-disclaimer,200,ok,Medical Disclaimer · Irland · Global Health,43,"Medical Disclaimer. Rechtliche Dokumente, Handelsregistereintrag und regulatorische Angaben für Global Health in Irland.",120,,343,False,,,,,41,171,,,,,
https://www.myglobalhealth.online/ireland/de/press,200,ok,Presse & Medien — Global Health Irland,38,"Presseinformationen zu Global Health in Irland: Wer den Dienst betreibt, wie er reguliert ist, welche Märkte wir bedienen und wie Sie unsere Pressekontakte erreichen.",166,,411,True,,,,,43,153,,,,,
https://www.myglobalhealth.online/ireland/de/pricing,200,ok,Online-Arzt-Tarife Irland | Monatliche Versorgung,49,"Vergleichen Sie monatliche Online-Arzt-Tarife in Irland mit Beratungsguthaben, ausgewählten Facharztvorteilen und Wellness-Prämien. Jederzeit kündbar.",150,,413,True,,,,,44,179,,,,,
https://www.myglobalhealth.online/ireland/de/repeat-prescription-request,200,ok,Lernen Sie unsere zugelassenen verschreibenden Ärzte kennen. · Ireland,70,"In Ireland zur Berufsausübung zugelassene Ärzte, die Anträge auf Folgerezepte für bestehende Patienten prüfen.",110,,227,True,,,,,41,170,,,,,
https://www.myglobalhealth.online/ireland/de/see-a-specialist,200,ok,Online-Facharztkonsultationen in Irland | Nach Fachgebiet buchen,64,"Buchen Sie eine Online-Konsultation mit einem Facharzt in Irland. Vergleichen Sie aktuell verfügbare Fachgebiete, prüfen Sie Behandlerdetails und wählen Sie einen Termin.",170,,1511,True,,,,,55,188,,,,,
https://www.myglobalhealth.online/ireland/de/services/acute-medical-consultation,200,ok,Online-Arzttermin am selben Tag in Irland | Arzt online,55,"Buchen Sie einen Online-Arzttermin am selben Tag in Irland für geeignete, nicht dringende Beschwerden, eine klinische Beurteilung und Hinweise zu den nächsten Schritten.",169,,1020,True,,,,,54,166,,,,,
https://www.myglobalhealth.online/ireland/de/services/chronic-disease-consultation,200,ok,Online-Beratung bei chronischer Erkrankung in Irland | Langzeitbetreuung,72,"Buchen Sie eine Online-Beratung bei chronischer Erkrankung in Irland zur strukturierten Kontrolle einer Diagnose, Behandlungssicherheit und weiteren Versorgungsplanung.",168,,1429,True,,,,,52,167,,,,,
https://www.myglobalhealth.online/ireland/de/services/hair-loss-consultation,200,ok,Online-Haarausfall-Beratung in Irland | Ärztliche Beurteilung,61,Buchen Sie eine Online-Beratung bei einem in Irland registrierten Arzt zur Beurteilung von Haarausfall oder dünner werdendem Haar und zu geeigneten nächsten Schritten.,167,,1846,True,,,,,50,168,,,,,
https://www.myglobalhealth.online/ireland/de/services/mens-health-consultation,200,ok,Online-Männergesundheitsberatung in Irland | Vertraulich beim Arzt,66,"Buchen Sie eine vertrauliche Online-Beratung zur Männergesundheit in Irland bei sexuellen, hormonellen, Prostata- oder allgemeinen Gesundheitsbeschwerden.",154,,1228,True,,,,,50,171,,,,,
https://www.myglobalhealth.online/ireland/de/services/mental-health-consultation,200,ok,Online-Beratung zur psychischen Gesundheit in Irland | Ärztliche Beurteilung,76,"Buchen Sie eine vertrauliche Online-Beratung bei einem in Irland registrierten Arzt zu Angst, gedrückter Stimmung, Stress oder Schlafproblemen.",143,,1890,True,,,,,49,280,,,,,
https://www.myglobalhealth.online/ireland/de/services/musculoskeletal-pain-assessment,200,ok,Online-Beurteilung des Bewegungsapparats in Irland | Schmerz und Gelenke,72,"Buchen Sie eine Online-Beurteilung des Bewegungsapparats in Irland bei geeigneten Rücken- oder Gelenkschmerzen, Ischias oder Weichteilbeschwerden und zur weiteren Beratung.",172,,1529,True,,,,,50,172,,,,,
https://www.myglobalhealth.online/ireland/de/services/paediatric-consultation,200,ok,Online-Kindersprechstunde in Irland | Arzt für Kinder,53,"Buchen Sie eine Online-Kindersprechstunde in Irland für geeignete, nicht dringende Beschwerden bei Babys, Kindern oder Jugendlichen und Hinweise zur Überweisung bei Bedarf.",172,,1744,True,,,,,50,190,,,,,
https://www.myglobalhealth.online/ireland/de/services/referral-and-investigations,200,ok,Online-Überweisung vom Hausarzt in Irland | Untersuchungen & Fachärzte,70,"Buchen Sie eine ärztliche Online-Beurteilung für Überweisungsschreiben, Bluttests, MRT, Untersuchungen oder Fachärzte, sofern dies klinisch angezeigt ist.",154,,1739,True,,,,,51,183,,,,,
https://www.myglobalhealth.online/ireland/de/services/second-opinion-consultation,200,ok,Ärztliche Zweitmeinung online in Irland | Unabhängige Beurteilung,65,"Buchen Sie eine ärztliche Zweitmeinung online in Irland zur unabhängigen hausärztlichen Prüfung einer Diagnose, eines Behandlungsplans, Arztbriefs oder Befunds.",160,,2110,True,,,,,50,178,,,,,
https://www.myglobalhealth.online/ireland/de/services/sick-certificate-ireland,200,ok,Online-Krankmeldung in Irland | Ärztliche Beurteilung am selben Tag,67,Buchen Sie eine ärztliche Online-Beurteilung für eine Krankmeldung in Irland. Eine Bescheinigung wird nur bei klinischer Eignung ausgestellt und ist nicht garantiert.,166,,1004,True,,,,,54,170,,,,,
https://www.myglobalhealth.online/ireland/de/services/skin-dermatology-consultation,200,ok,Online-Hautberatung in Irland | Ärztliche Beurteilung,53,"Buchen Sie eine Online-Hautberatung bei einem in Irland registrierten Arzt zu Ausschlag, Ekzem, Akne oder anderen geeigneten Hautproblemen und zur weiteren Abklärung.",166,,1949,True,,,,,50,173,,,,,
https://www.myglobalhealth.online/ireland/de/services/travel-health-consultation,200,ok,Online-Reisegesundheitsberatung in Irland | Reisemedizinischer Arzt,67,"Buchen Sie eine Online-Reisegesundheitsberatung in Irland zur Risikobewertung des Reiseziels, Impfberatung, Malariavorsorge und Planung vor der Reise.",150,,1783,True,,,,,47,171,,,,,
https://www.myglobalhealth.online/ireland/de/services/treatment-review,200,ok,Folgerezept-Prüfung in Irland | Ärztliche Online-Beurteilung,60,"Buchen Sie eine ärztliche Online-Prüfung einer bestehenden Behandlung oder Folgerezeptanfrage. Eine Fortsetzung erfolgt nicht automatisch, sondern nach klinischer Beurteilung.",175,,1081,True,,,,,51,170,,,,,
https://www.myglobalhealth.online/ireland/de/services/weight-management-consultation,200,ok,Online-Gewichtsmanagement in Irland | Ärztliche Beratung,56,"Buchen Sie eine ärztlich geleitete Online-Beratung zum Gewichtsmanagement in Irland mit klinischer Beurteilung, individueller Beratung und geeigneter Nachsorge.",160,,1503,True,,,,,50,190,,,,,
https://www.myglobalhealth.online/ireland/de/services/womens-health-consultation,200,ok,Online-Frauengesundheitsberatung in Irland | Vertraulich beim Arzt,66,"Buchen Sie eine vertrauliche Online-Beratung zur Frauengesundheit in Irland bei Wechseljahren, PCOS, Verhütung sowie hormonellen oder reproduktiven Beschwerden.",160,,1419,True,,,,,50,161,,,,,
https://www.myglobalhealth.online/ireland/de/tools/adhd-test,200,ok,ADHS Test Irland | Kostenloser Selbsttest für Erwachsene,56,"Machen Sie den Sechs-Fragen-Screener für ADHS bei Erwachsenen (ASRS v1.1, Teil A) und sehen Sie, was Ihre Antworten bedeuten. Ein Screening ist keine Diagnose — die stellen nur Psychiatrie oder klinische Psychologie.",216,,1461,True,,,,,42,162,,,,,
https://www.myglobalhealth.online/ireland/de/tools/blood-pressure-chart,200,ok,Blutdrucktabelle Irland | Was Ihr Wert Bedeutet,47,"Vergleichen Sie Ihren systolischen und diastolischen Wert mit der europäischen Blutdrucktabelle für Erwachsene. Kategorie, Bedeutung und welche Werte noch am selben Tag ärztlich abgeklärt gehören.",196,,1404,True,,,,,43,174,,,,,
https://www.myglobalhealth.online/ireland/de/tools/bmi-calculator,200,ok,BMI-Rechner Irland | BMI Kostenlos Berechnen · Global Health,60,"Berechnen Sie Ihren Body-Mass-Index in Sekunden. Metrisch oder imperial, WHO-Kategorien für Erwachsene und was Ihr Ergebnis tatsächlich bedeutet.",145,,1175,True,,,,,43,172,,,,,
https://www.myglobalhealth.online/ireland/de/tools/calorie-calculator,200,ok,Kalorienrechner Irland | Täglichen Kalorienbedarf Berechnen,59,"Berechnen Sie, wie viele Kalorien Sie täglich brauchen, um Ihr Gewicht zu halten, abzunehmen oder zuzunehmen. Mifflin-St-Jeor-Formel, fünf Aktivitätsstufen und was die Zahlen wirklich bedeuten.",193,,1325,True,,,,,43,180,,,,,
https://www.myglobalhealth.online/ireland/de/tools/due-date-calculator,200,ok,Geburtstermin Berechnen Irland | Schwangerschaftswochen,55,"Berechnen Sie Ihren errechneten Geburtstermin und die aktuelle Schwangerschaftswoche ab dem ersten Tag der letzten Periode. Berücksichtigt Ihre Zykluslänge, mit allen 40 Wochen im Überblick.",190,,1264,True,,,,,42,154,,,,,
https://www.myglobalhealth.online/ireland/de/tools/osteoporosis-risk-checker,200,ok,Osteoporose-Risikocheck Irland | Brauche Ich Eine Knochendichtemessung?,71,"Prüfen Sie die veröffentlichten Risikofaktoren für Osteoporose und Fragilitätsfrakturen und sehen Sie, ob Leitlinien eine Abklärung empfehlen. Kein FRAX, keine Diagnose — eine Checkliste zur Früherkennung, die Sie zu einem Arzttermin mitnehmen können.",251,,1621,True,,,,,42,176,,,,,
https://www.myglobalhealth.online/ireland/de/tools/ovulation-calculator,200,ok,Eisprung Berechnen Irland | Fruchtbare Tage Und Eisprung,56,"Berechnen Sie Ihre fruchtbaren Tage und den voraussichtlichen Eisprung ab dem ersten Tag der letzten Periode. Berücksichtigt Ihre Zykluslänge, mit den sechs fruchtbarsten Tagen im Detail.",187,,1397,True,,,,,42,168,,,,,
https://www.myglobalhealth.online/ireland/de/tools/sore-throat-checker,200,ok,Mandelentzündung-Check Irland | Halsschmerzen einordnen,55,"Beantworten Sie fünf Fragen zu Ihren Halsschmerzen und sehen Sie, wie wahrscheinlich eine bakterielle Ursache ist — mit dem McIsaac-Score, den Ärztinnen und Ärzte nutzen. Inklusive der Warnzeichen, die dringend abgeklärt gehören. Keine Diagnose und kein Streptokokken-Test.",273,,1721,True,,,,,41,163,,,,,
https://www.myglobalhealth.online/ireland/en,200,ok,Online Doctor Ireland | IMC-Registered GPs & Specialists | Same Day,67,"See an IMC-registered doctor by video call today for GP consultations, sick certs and specialist referrals. Same-day appointments anywhere in Ireland from €39.",159,,3103,True,,,1,,86,245,,,,,
https://www.myglobalhealth.online/ireland/en/about,200,ok,About Our Online Clinic in Ireland | Global Health,50,Learn how Global Health Ireland delivers secure video consultations through an online clinic with locally registered doctors and clear booking options.,151,,584,True,,,,,41,154,,,,,
https://www.myglobalhealth.online/ireland/en/blog,200,ok,Health Guides from Registered Doctors in Ireland,48,"Evidence-based health guides for Ireland, written and reviewed by our medical team. No ads, no fluff.",101,,547,True,,,,,50,154,,,,,
https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,200,ok,Adult ADHD assessment in Ireland: routes and cost,49,"HSE waiting times, private assessment costs, who can diagnose ADHD in Ireland and what a NICE-standard adult ADHD assessment involves.",134,,1819,True,,,,,49,158,,,,,
https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,200,ok,Blood Tests in Dublin: A GP's Guide (2026) · Global Health,58,"Where to get a blood test in Dublin, whether you need a GP referral, what common panels measure, fasting rules, and what an out-of-range result means.",150,,2300,True,,,,,48,177,,,,,
https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,200,ok,Illness Benefit Ireland: How to Claim (2026 Guide),50,"How to claim Illness Benefit in Ireland: the IB1 form, the Certificate of Incapacity for Work, who can issue it, and how it differs from sick leave.",148,,2377,True,,,,,48,182,,,,,
https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,200,ok,Illness Benefit Ireland: 2026 rates and timing,46,"See 2026 Illness Benefit rates in Ireland, when payment starts, weekly timing, tax and how employer sick pay affects the first paid day.",136,,1202,True,,,,,46,181,,,,,
https://www.myglobalhealth.online/ireland/en/blog/sick-certificate-ireland-employee-rights,200,ok,Sick Cert Online Ireland: What You Need to Know,47,"Need a sick cert online in Ireland? Learn how the appointment works, what your employer may require, and when you need an in-person assessment.",143,,1432,True,,,,,48,186,,,,,
