"url","locale","page_type","discovery","http_status","canonical","robots","keyword_ownership","keyword_evidence","observed_queries","current_clicks","current_impressions","previous_clicks","previous_impressions","existing_title","existing_description","existing_h1","proposed_fields","faq_native","faq_embedded","faq_proposed_patches","faq_proposed_additions","source_fingerprint","source","disposition","reason","review_status","implementation_status","draft_key","link_changes"
"https://www.myglobalhealth.online/spain/cs/services/control-peso-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/control-peso-online","index, follow","","editorial page role; unmeasured","","0","0","0","2","Online kontrola hmotnosti Španělsko | Lékařské posouzení | Registrovaný lékař","Máte potíže s hubnutím navzdory dietě a cvičení? Naši registrovaní lékaři posoudí lékařské a metabolické faktory stojící za vaší hmotností prostřednictvím videohovoru. Klinické vyšetření tentýž den ve Španělsku.","Kontrola hmotnosti — Lékařské vyšetření a personalizovaný plán online","{}","7","0","0","0","956719d6487108fa1b3df88cc1f8428a7a868b740246e54d44e5739100679fe9","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/dejar-de-fumar-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/dejar-de-fumar-online","index, follow","","editorial page role; unmeasured","","0","0","0","1","Přestat kouřit online Španělsko | Lékařská podpora | Praktický lékař","Chcete přestat kouřit s lékařskou podporou? Naši registrovaní praktičtí lékaři posoudí vaši závislost na tabáku a navrhnou individuální plán prostřednictvím videohovoru. Tentýž den ve Španělsku.","Přestat kouřit — Online lékařské vyšetření a personalizovaný plán","{}","9","0","0","0","d66e62e58c9e6dafcb0157c38a65fd86fcab26ffeebee6b1e8b7ec420dee151e","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/derivaciones-pruebas-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/derivaciones-pruebas-online","index, follow","","editorial page role; unmeasured","","0","0","0","0","Online doporučení a vyšetření Španělsko | Laboratorní testy | Praktický lékař","Potřebujete doporučení ke specialistovi, laboratorní testy nebo zobrazovací vyšetření ve Španělsku? Naši registrovaní praktičtí lékaři vystavují klinickou dokumentaci po kompletním vyšetření. Tentýž den ve Španělsku.","Doporučení a vyšetření — online klinická dokumentace tentýž den","{}","8","0","0","0","797678598b641ef2741cd164c38c127b7f73d7d8fa8e9a6ba01ee04dcd6162e5","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","not applied; storage/approval/deployment pending","","link:cmre7soee002sg8ju1hnpt499"
"https://www.myglobalhealth.online/spain/cs/services/dermatologia-especialista-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/dermatologia-especialista-online","index, follow","","editorial page role; unmeasured","","0","0","0","0","Online dermatologická konzultace ve Španělsku | Dermatolog | Stejný den","Komplexní kožní onemocnění, těžké akné nebo podezřelá léze. Naši registrovaní dermatologové nabízejí odborná vyšetření prostřednictvím videohovoru s analýzou snímků ve vysokém rozlišení. Ve stejný den ve Španělsku.","Odborná dermatologická konzultace — Online vyšetření s dermatologem","{""seoTitle"":""Online dermatologická konzultace ve Španělsku | Dermatolog""}","9","0","3","0","edac7f258b9c20e2f22a24fd2fff0b98af451b730b9d95cca3a30fe4e9c39872","raw/api/services-dermatologia-especialista-online-CS.json","change","Remove unconditional same-day title; availability is dynamic. Replace image-only dermatoscopy/definitive-diagnosis and same-day biopsy claims; retain six other answers. Clinical review required.","clinical review pending","not applied; storage/approval/deployment pending","service:dermatologia-especialista-online",""
"https://www.myglobalhealth.online/spain/cs/services/enfermedades-cronicas-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/enfermedades-cronicas-online","index, follow","","editorial page role; unmeasured","","0","0","0","1","Chronická onemocnění online Španělsko | Lékařský dohled | Praktický lékař","Hypertenze, cukrovka, štítná žláza nebo jiné chronické onemocnění? Naši registrovaní praktičtí lékaři nabízejí průběžné klinické sledování prostřednictvím bezpečného videohovoru. Ve stejný den ve Španělsku.","Chronická onemocnění — průběžné lékařské sledování online","{}","8","0","0","0","80b5bed74adbb1ed4d2f97c1d0af6c4a64dc467ae61dc6d7c8e868d00845b321","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","not applied; storage/approval/deployment pending","","link:cmre7skhw002kg8judewg26hr"
"https://www.myglobalhealth.online/spain/cs/services/justificante-medico-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/justificante-medico-online","index, follow","","editorial page role; unmeasured","","0","0","0","4","Lékařské potvrzení online Španělsko | Soukromé lékařské potvrzení | Týž den","Potřebujete lékařské potvrzení nebo potvrzení o pracovní neschopnosti? Naši licencovaní lékaři vyhodnotí vaše příznaky prostřednictvím videohovoru a vystaví klinickou dokumentaci tam, kde je to z lékařského hlediska odůvodněné. Tentýž den.","Online lékařské potvrzení — soukromý klinický certifikát tentýž den","{""seoTitle"":""Justificante Médico Online España | Certificado Médico Privado""}","8","0","0","0","329539df594859b1f6455eccb23280191ba631036c6af7b070c5669f4f1e7f2c","raw/api/services-justificante-medico-online-ES.json","hold","Assigned clinician Luz: current exercise status discrepancy; operations clarification required; exact correction candidate prepared, other claims retained pending evidence. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","clinical review pending","not applied; storage/approval/deployment pending","service:justificante-medico-online",""
"https://www.myglobalhealth.online/spain/cs/services/medicina-viaje-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/medicina-viaje-online","index, follow","","observed GSC query/page; no volume inference","medicinaonline","0","2","0","0","Cestovní medicína online Španělsko | Profylaxe malárie | Praktický lékař","Cestujete do oblasti s výskytem malárie nebo do rizikové destinace? Naši registrovaní praktičtí lékaři posoudí váš cestovní zdravotní stav a zajistí potřebnou zdravotní dokumentaci. Ve stejný den ve Španělsku.","Cestovní medicína — Online klinické vyšetření před odjezdem","{}","10","0","0","0","67d23bf8cdfeaba4b0c207c59a35baf0ad558e5faefd27eec249edee3deb8875","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/musculoesqueletico-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/musculoesqueletico-online","index, follow","","editorial page role; unmeasured","","0","0","0","2","Muskuloskeletální bolest Online Španělsko | Klinické vyšetření | Praktický lékař","Bolest zad, kloubů, ischias nebo svalové poranění. Naši registrovaní praktičtí lékaři posuzují muskuloskeletální potíže prostřednictvím zabezpečeného videohovoru. Klinické vyšetření tentýž den ve Španělsku.","Muskuloskeletální bolest — Online klinické vyhodnocení tentýž den","{}","9","0","0","0","e31c5d1b2f114ed789caabb7ab6f482bdd5c761929b3c80d5dcc3ceba20c5c80","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","not applied; storage/approval/deployment pending","","link:cmre7tkdz004mg8juc9wpct8q"
"https://www.myglobalhealth.online/spain/cs/services/neurologo-online","cs","service","internal link","404","https://www.myglobalhealth.online","noindex","","editorial page role; unmeasured","","0","0","0","0","Page not found · Global Health","Online medical consultations with licensed clinicians across Ireland, Czechia, Portugal, Spain, and Romania.","","{}","","","0","0","d21589135cd84a9cd10d4ac1989dd9b40f6ca396ece6f67964349539c8834006","raw/public-inventory-2026-09-13.json","hold","Linked unavailable specialty; remove source callouts after approved exact manifest. Do not create or redirect unavailable care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/pediatra-especialista-online","cs","service","internal link","404","https://www.myglobalhealth.online","noindex","","editorial page role; unmeasured","","0","0","0","0","Page not found · Global Health","Online medical consultations with licensed clinicians across Ireland, Czechia, Portugal, Spain, and Romania.","","{}","","","0","0","4aa799bcf4fe9586a696c98f65355e145bd91745938b8a52a7f0be02cf474415","raw/public-inventory-2026-09-13.json","hold","Linked unavailable specialty; remove source callouts after approved exact manifest. Do not create or redirect unavailable care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/pediatria-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/pediatria-online","index, follow","","editorial page role; unmeasured","","0","0","0","12","Online pediatrie Španělsko | Dětská konzultace | Obvodní lékař","Je vaše dítě nemocné a nemůžete čekat na termín? Naši registrovaní praktičtí lékaři posuzují zdraví dětí prostřednictvím bezpečného videohovoru. Bez čekárny, ještě tentýž den ve Španělsku.","Online pediatrie — dětská konzultace s praktickým lékařem tentýž den","{}","10","0","0","0","c4f06eeaa23537ae91c0311cce4f913e8a6aed6f096bc6a18cee992f108b670f","raw/public-inventory-2026-09-13.json","change","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","not applied; storage/approval/deployment pending","","link:cmre7ts6t0052g8ju6asq61tw"
"https://www.myglobalhealth.online/spain/cs/services/psicologo-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/psicologo-online","index, follow","","observed GSC query/page; no volume inference","klinicky psycholog online | online psikolog | online psychologie | psychologie trauma | psychologovia","2","25","0","0","Online psycholog Španělsko | Psychoterapie | Registrovaný psycholog","Úzkost, deprese, trauma nebo jiný psychický problém. Naši registrovaní klinickí psychologové nabízejí psychoterapii a psychologické vyšetření prostřednictvím zabezpečeného videohovoru. Ve stejný den ve Španělsku.","Klinická psychologie — Online psychoterapie s licencovaným psychologem","{}","10","0","0","0","31d30fedb7bbf77c1b21752f99f043377c8311e103eecfbed717a99df8bda0b6","raw/public-inventory-2026-09-13.json","change","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","not applied; storage/approval/deployment pending","","link:cmre7t1od003kg8jujyc8vdtm"
"https://www.myglobalhealth.online/spain/cs/services/psiquiatra-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/psiquiatra-online","index, follow","","observed GSC query/page; no volume inference","psychiatr online | online psychiatrie","1","16","2","28","Online psychiatr Španělsko | Specializovaná psychiatrická konzultace | Tentýž den","Komplexní duševní porucha, ADHD, bipolární porucha nebo jiný psychiatrický problém. Naši atestovaní psychiatři nabízejí odborná vyšetření prostřednictvím zabezpečeného videohovoru. Ve stejný den ve Španělsku.","Odborná psychiatrie — Online psychiatrické vyšetření","{""seoTitle"":""Psiquiatra Online España | Consulta Psiquiátrica Especialista""}","10","0","0","0","2caa67fa00fc8d84c182bf1e38d7a3cd6baf603526f7320532d7230d34c4e562","raw/api/services-psiquiatra-online-ES.json","change","Remove unconditional same-day title; availability is dynamic.","clinical review pending","not applied; storage/approval/deployment pending","service:psiquiatra-online",""
"https://www.myglobalhealth.online/spain/cs/services/renovacion-tratamiento-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/renovacion-tratamiento-online","index, follow","","editorial page role; unmeasured","","0","0","0","7","Obnovení léčby online Španělsko | Klinické posouzení | Registrovaný lékař","Stabilní léčba, která potřebuje obnovení ve Španělsku? Naši registrovaní lékaři zhodnotí váš klinický stav prostřednictvím videohovoru a vystaví dokumentaci, kde je to indikováno. Bez předchozí registrace. Tentýž den.","Obnovení léčby — Online klinické zhodnocení s registrovaným lékařem","{}","8","0","0","0","cc7125e4f0f420a3f1bc7a313fb4a32309a7e78c5157de36bf0de62dcb12f87b","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/salud-femenina-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/salud-femenina-online","index, follow","","editorial page role; unmeasured","","0","0","0","2","Ženské zdraví online Španělsko | Důvěrné vyhodnocení | Registrovaný lékař","Antikoncepce, hormonální zdraví, menopauza nebo jiné obavy o ženské zdraví. Naši registrovaní lékaři nabízejí důvěrné konzultace prostřednictvím bezpečného videohovoru. Tentýž den ve Španělsku.","Ženské zdraví — Důvěrné online vyhodnocení","{}","9","0","0","0","b6cd546c1f292bfeb0bef96130431af2ed3ee45fbf20a168dee9f04246cd29a6","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/salud-masculina-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/salud-masculina-online","index, follow","","editorial page role; unmeasured","","0","0","0","1","Mužské zdraví online Španělsko | Důvěrné posouzení | Registrovaný lékař","Erektilní dysfunkce, nízký testosteron, libido nebo jiné obavy o mužské zdraví. Naši registrovaní lékaři nabízejí důvěrná vyšetření prostřednictvím zabezpečeného videohovoru. Ve stejný den ve Španělsku.","Mužské zdraví — Důvěrné online posouzení","{}","8","0","0","0","555047a401cf38d80c608a905f2fb2cb4c7f166fb6da46fc99fee53d9af4e3a2","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/services/salud-mental-online","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/salud-mental-online","index, follow","","editorial page role; unmeasured","","0","0","0","0","Online duševní zdraví Španělsko | Klinické hodnocení | Registrovaný lékař","Úzkost, deprese, vyhoření nebo jiné obavy o duševní zdraví. Naši registrovaní lékaři nabízejí důvěrná klinická vyšetření prostřednictvím zabezpečeného videohovoru. Ještě tentýž den ve Španělsku.","Duševní zdraví — důvěrné klinické online hodnocení","{}","8","0","0","0","cdb37e79ef874854d67aad6cadb9f7e3f7e64b58b30888e4fbb7ea556257eb2c","raw/public-inventory-2026-09-13.json","hold","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","retained; no new certification","not applied; storage/approval/deployment pending","","link:cmre7stv60034g8juje70ar9l"
"https://www.myglobalhealth.online/spain/cs/services/segunda-opinion-medica","cs","service","sitemap","200","https://www.myglobalhealth.online/spain/cs/services/segunda-opinion-medica","index, follow","","editorial page role; unmeasured","","0","0","0","1","Druhé lékařské stanovisko online Španělsko | Nezávislé hodnocení | Tentýž den","Nejste si jistí diagnózou nebo léčebným plánem? Naši registrovaní lékaři poskytují nezávislé druhé lékařské názory prostřednictvím zabezpečeného videohovoru. Ve stejný den ve Španělsku.","Druhý lékařský názor — nezávislé klinické posouzení online","{""seoTitle"":""Segunda Opinión Médica Online España | Evaluación Independiente""}","9","0","0","0","e8377297292a711e04852936bee75490c8fed12cbc68a602fb407a225d3d5c5a","raw/api/services-segunda-opinion-medica-ES.json","hold","Assigned clinician Luz: current exercise status discrepancy; operations clarification required; exact correction candidate prepared, other claims retained pending evidence. Luz: CGCOM alta sin ejercicio; operations clarification required; confirm lawful current exercise before promoting affected care.","clinical review pending","not applied; storage/approval/deployment pending","service:segunda-opinion-medica","link:cmre7u1jt005mg8jutxyy9pz0"
"https://www.myglobalhealth.online/spain/cs/tools/adhd-test","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/adhd-test","index, follow","","editorial page role; unmeasured","","0","2","0","3","ADHD Test Španělsko | Bezplatný Screening Pro Dospělé","Vyplňte screeningový test ADHD pro dospělé o šesti otázkách (ASRS v1.1, část A) a zjistěte, co vaše odpovědi znamenají. Výsledek screeningu není diagnóza — tu stanoví jen psychiatr nebo klinický psycholog.","ADHD test Španělsko","{}","","","0","0","e9a5f141a8a4ca7f0bd1a0f36349facfde34e216627469348427f1c5189c77cf","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/blood-pressure-chart","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/blood-pressure-chart","index, follow","","editorial page role; unmeasured","","0","5","0","2","Kalkulačka Krevního Tlaku Španělsko | Tabulka Normálních Hodnot","Zadejte systolický a diastolický tlak a hned uvidíte kategorii podle evropské tabulky pro dospělé — co hodnota znamená a které vyžadují lékaře ještě týž den.","Normální krevní tlak Španělsko","{}","","","0","0","557d41540298109a39c808d670226aa0d4d79e65469fa306551c51ff520759d0","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/bmi-calculator","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/bmi-calculator","index, follow","","editorial page role; unmeasured","","0","0","0","3","BMI Kalkulačka Španělsko | Výpočet BMI Online","Spočítejte si index tělesné hmotnosti během několika sekund. Metrické i imperiální jednotky, kategorie WHO pro dospělé a co váš výsledek ve skutečnosti znamená.","BMI kalkulačka Španělsko","{}","","","0","0","1a5afec7f2342ee40e4dc8113e9aab25c2d7ff551551edb0f34a346b0d888bb9","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/calorie-calculator","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/calorie-calculator","index, follow","","editorial page role; unmeasured","","0","0","0","5","Kalorická Kalkulačka Španělsko | Výpočet Denního Příjmu","Spočítejte si, kolik kalorií denně potřebujete na udržení hmotnosti, hubnutí nebo nabírání. Rovnice Mifflin-St Jeor, pět úrovní aktivity a co ta čísla ve skutečnosti znamenají — a registrovaní lékaři, pokud chcete jít dál.","Kalorická kalkulačka Španělsko","{}","","","0","0","360ad2e142a44d806169c6ed85fed1587c1d4c54ec339dbb4aca9558d0b8c860","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/due-date-calculator","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/due-date-calculator","index, follow","","observed GSC query/page; no volume inference","ovulační kalkulačka | těhu kalkulačka","0","12","0","2","Těhotenská Kalkulačka Španělsko | Termín Porodu a Týdny","Spočítejte si předpokládaný termín porodu a v kolikátém týdnu těhotenství jste, podle prvního dne poslední menstruace. Zohledňuje délku vašeho cyklu, včetně přehledu všech 40 týdnů.","Těhotenská kalkulačka Španělsko","{}","","","0","0","8fb935b1d2020fda681a02b1dfbd14f2c170567e64c6f6e4ef4755e61c9ada60","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/osteoporosis-risk-checker","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/osteoporosis-risk-checker","index, follow","","editorial page role; unmeasured","","0","0","0","0","Kontrola Rizika Osteoporózy Španělsko | Potřebuji Denzitometrii?","Zkontrolujte zveřejněné rizikové faktory osteoporózy a zlomeniny z křehkosti a zjistěte, zda doporučené postupy radí nechat se vyšetřit. Nejde o FRAX ani o diagnózu — je to seznam k vyhledání rizika, se kterým můžete jít k lékaři.","Riziko osteoporózy Španělsko","{}","","","0","0","508bf19d74055e5f976d9d44f8749a8b8ee93dba9e012f96e09541c5b68e6581","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/ovulation-calculator","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/ovulation-calculator","index, follow","","observed GSC query/page; no volume inference","ovulacna kalkulacka online","0","20","0","7","Ovulační Kalkulačka Španělsko | Plodné Dny a Den Ovulace","Spočítejte si plodné dny a odhadovaný den ovulace podle prvního dne poslední menstruace. Zohledňuje délku vašeho cyklu a šest nejplodnějších dnů rozepisuje den po dni.","Ovulační kalkulačka Španělsko","{}","","","0","0","f196c723d398f71f1609bddf833603dbe8223f236e418d307b263ec332860d82","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/cs/tools/sore-throat-checker","cs","tool","sitemap","200","https://www.myglobalhealth.online/spain/cs/tools/sore-throat-checker","index, follow","","editorial page role; unmeasured","","0","0","0","0","Bolest v Krku Španělsko | Kontrola Angíny a Streptokoka","Odpovězte na pět otázek o bolesti v krku a zjistěte, jak pravděpodobná je bakteriální příčina, podle McIsaacova skóre, které používají lékaři. Včetně varovných příznaků vyžadujících neodkladnou péči. Nejde o diagnózu ani o test na streptokoka.","Angína, nebo virová bolest v krku Španělsko","{}","","","0","0","0f6383c378eba2954e42aad9f5604a1d32bf8304047cbb71d75ac901263c2dfd","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/de","de","home","sitemap","200","https://www.myglobalhealth.online/spain/de","index, follow","","editorial page role; unmeasured","","1","15","0","8","Online-Arzt Spanien | Registrierte Hausärzte & Fachärzte","Sprechen Sie noch heute per Videoanruf mit einem registrierten Arzt — Hausarzttermine, Atteste, Facharztüberweisungen. Termine am selben Tag, Spanien.","Online-medizinische Versorgung in Spanien","{}","","","0","0","4316d322d8d6eb7d9c19a99f49e55234df2b416c4c88bc2fa14a4c35a604476d","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/de/about","de","about","sitemap","200","https://www.myglobalhealth.online/spain/de/about","index, follow","","editorial page role; unmeasured","","0","1","0","2","Über Global Health Spanien | Ärzte online · Global Health","Global Health Spanien: Online-Videosprechstunden mit bei Colegio Oficial de Médicos registrierten Ärztinnen und Ärzten, auf Spanisch / Englisch. Unser Angebot und wer wir sind.","Über Global Health Spanien","{}","","","0","0","ed1acc6ddb19437ee64e82c208383a36b5406d62ca647a4c08fa04fc90adca31","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/de/blog","de","blog","sitemap","200","https://www.myglobalhealth.online/spain/de/blog","index, follow","","editorial page role; unmeasured","","0","0","0","1","Gesundheitsleitfäden von zugelassenen Ärzten in Spanien","Evidenzbasierte Gesundheitsleitfäden für Spanien, verfasst und geprüft von unserem medizinischen Team.","Gesundheitsleitfäden von zugelassenen Ärzten.","{}","","","0","0","f67b95d59d6ae3c237911d6f52b6e0335a7d3f1e8a374df6efb0dad388583b4c","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/de/blog/blutdruck-senken-was-laut-leitlinien-wirkt-und-was-nur-so-wirkt","de","article","sitemap","200","https://www.myglobalhealth.online/spain/de/blog/blutdruck-senken-was-laut-leitlinien-wirkt-und-was-nur-so-wirkt","index, follow","","observed GSC query/page; no volume inference","was hilft bei bluthochdruck | was kann man tun?","0","5","0","0","Blutdruck senken: was wirklich wirkt · Global Health","Fünf Maßnahmen mit nachgewiesener Wirkung auf den Blutdruck, wie lange sie dauern, was die ESC-Leitlinie 2024 zu Kräutertees sagt und wann Sie 112 anrufen sollten.","Blutdruck senken: was laut Leitlinien wirkt und was nur so wirkt","{}","","","0","0","bfd14cb122afb4a1236808beb8a279e0268e5f445e8d91553c8019e4b1c06ee3","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/de/blog/diabetes-eine-stille-krankheit","de","article","sitemap","200","https://www.myglobalhealth.online/spain/de/blog/diabetes-eine-stille-krankheit","index, follow","","editorial page role; unmeasured","","0","1","0","0","Diabetes in Spanien: Ursachen, Symptome und Behandlung","Mehr als 5,1 Millionen Menschen in Spanien leben mit Diabetes. Erfahren Sie mehr über Ursachen, Symptome, moderne Therapien und wichtige Kontrollen.","Diabetes – eine stille Krankheit","{}","","","0","0","ccb69a1690a69ae716d807caa7e674f7708742509a6283965f71b1d745402794","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
"https://www.myglobalhealth.online/spain/de/blog/hautarzt-online-spanien","de","article","sitemap","200","https://www.myglobalhealth.online/spain/de/blog/hautarzt-online-spanien","index, follow","","editorial page role; unmeasured","","0","0","0","0","Hautarzt online: was geht und was nicht · Global Health","Hautarzt online in Spanien: welche Hautprobleme sich per Video oder Foto klären lassen, was einen Praxisbesuch braucht und wie gute Fotos gelingen.","Hautarzt online in Spanien: was sich klären lässt und was in die Praxis gehört","{}","","","0","0","7f4f5220e5a0e28c92d8f7364018536eeb9e5ac5f0950f78e924788109937c03","raw/public-inventory-2026-09-13.json","retain with evidence","Live metadata, canonical and content retained; no demonstrated benefit from rewriting this page. Retention does not certify clinical/legal claims.","retained; no new certification","no mutation","",""
